date,AUD,BYN,CAD,CHF,CNY,EUR,GBP,JPY,KGS,NOK,RUB,TRY,USD,UZS,ZAR
2005-01-01,101.270000,0.060000,108.120000,114.890000,15.710000,177.280000,250.650000,1.268000,3.120000,21.520000,4.680000,,130.000000,0.120000,23.160000
2005-01-06,99.360000,0.060000,106.230000,111.230000,15.710000,172.590000,244.280000,1.245000,3.190000,20.790000,4.690000,94.440000,130.000000,0.120000,22.380000
2005-01-07,98.610000,0.060000,105.650000,110.560000,15.710000,171.460000,243.840000,1.240000,3.190000,20.730000,4.660000,92.790000,130.000000,0.120000,21.720000
2005-01-08,99.090000,0.060000,105.430000,110.930000,15.710000,171.630000,244.200000,1.244000,3.180000,20.810000,4.680000,93.940000,130.010000,0.120000,21.470000
2005-01-11,98.610000,0.060000,105.780000,110.100000,15.710000,170.220000,243.850000,1.244000,3.180000,20.700000,4.690000,93.390000,130.040000,0.120000,21.570000
2005-01-12,98.950000,0.060000,106.430000,110.360000,15.710000,170.600000,243.920000,1.248000,3.180000,20.780000,4.650000,94.240000,130.010000,0.120000,21.870000
2005-01-13,98.260000,0.060000,106.540000,109.920000,15.710000,170.200000,243.240000,1.258000,3.180000,20.770000,4.660000,94.240000,130.010000,0.120000,21.550000
2005-01-14,99.490000,0.060000,108.150000,111.130000,15.710000,171.980000,245.620000,1.270000,3.180000,20.990000,4.660000,95.760000,130.000000,0.120000,21.760000
2005-01-15,98.380000,0.060000,107.040000,109.600000,15.710000,169.810000,242.450000,1.263000,3.180000,20.790000,4.650000,95.520000,130.000000,0.120000,21.450000
2005-01-18,98.700000,0.060000,107.050000,110.360000,15.710000,170.510000,243.340000,1.277000,3.180000,20.800000,4.640000,97.370000,129.990000,0.120000,21.520000
2005-01-19,97.690000,0.060000,106.230000,109.530000,15.700000,169.310000,241.390000,1.268000,3.180000,20.730000,4.620000,96.860000,129.980000,0.120000,21.380000
2005-01-20,99.220000,0.060000,106.790000,110.360000,15.710000,170.260000,243.920000,1.269000,3.180000,20.910000,4.620000,97.310000,130.000000,0.120000,21.610000
2005-01-21,98.700000,0.060000,105.650000,109.650000,15.710000,168.910000,242.620000,1.261000,3.180000,20.700000,4.620000,97.020000,130.010000,0.120000,21.410000
2005-01-22,99.350000,0.060000,105.950000,109.320000,15.720000,168.960000,243.520000,1.255000,3.130000,20.610000,4.630000,96.710000,130.070000,0.120000,21.540000
2005-01-25,100.290000,0.060000,106.790000,110.210000,15.720000,170.290000,245.030000,1.265000,3.130000,20.790000,4.650000,97.220000,130.130000,0.120000,21.910000
2005-01-26,100.580000,0.060000,106.610000,110.330000,15.740000,170.290000,244.840000,1.263000,3.140000,20.780000,4.660000,97.860000,130.250000,0.120000,21.980000
2005-01-27,100.220000,0.060000,105.790000,109.430000,15.770000,169.470000,243.870000,1.261000,3.140000,20.580000,4.650000,97.980000,130.510000,0.120000,21.910000
2005-01-28,101.300000,0.060000,105.940000,110.380000,15.780000,170.760000,245.810000,1.266000,3.150000,20.690000,4.660000,98.820000,130.640000,0.120000,22.100000
2005-01-29,101.000000,0.060000,105.090000,109.920000,15.750000,169.900000,246.030000,1.263000,3.140000,20.600000,4.640000,97.730000,130.370000,0.120000,22.040000
2005-02-01,100.520000,0.060000,104.780000,109.030000,15.710000,169.010000,244.770000,1.253000,3.180000,20.490000,4.620000,97.520000,129.990000,0.120000,21.760000
2005-02-02,100.390000,0.060000,104.790000,109.230000,15.710000,169.470000,244.790000,1.252000,3.180000,20.440000,4.650000,97.530000,130.040000,0.120000,21.710000
2005-02-03,100.770000,0.060000,105.530000,109.660000,15.720000,170.170000,245.320000,1.257000,3.190000,20.580000,4.650000,98.330000,130.130000,0.120000,21.700000
2005-02-04,100.840000,0.060000,105.040000,108.850000,15.720000,169.330000,244.970000,1.250000,3.180000,20.510000,4.650000,98.400000,130.080000,0.120000,21.570000
2005-02-05,99.900000,0.060000,104.700000,108.180000,15.700000,168.560000,244.450000,1.245000,3.180000,20.330000,4.650000,98.620000,129.980000,0.120000,21.170000
2005-02-08,100.180000,0.060000,103.780000,107.060000,15.690000,166.690000,243.050000,1.244000,3.160000,20.080000,4.620000,98.730000,129.830000,0.120000,21.020000
2005-02-09,99.620000,0.060000,103.520000,106.400000,15.700000,166.010000,241.180000,1.233000,3.160000,19.910000,4.610000,98.380000,129.980000,0.120000,20.900000
2005-02-10,99.860000,0.060000,104.340000,106.790000,15.730000,166.210000,241.800000,1.232000,3.170000,19.870000,4.630000,98.260000,130.190000,0.120000,20.850000
2005-02-11,100.930000,0.060000,104.070000,106.860000,15.700000,166.320000,241.710000,1.230000,3.160000,19.810000,4.630000,97.030000,129.970000,0.120000,20.920000
2005-02-12,101.740000,0.060000,104.700000,107.520000,15.700000,167.230000,242.980000,1.231000,3.160000,19.840000,4.630000,98.540000,129.970000,0.120000,21.250000
2005-02-15,102.440000,0.060000,105.740000,108.750000,15.740000,168.930000,245.170000,1.243000,3.160000,20.070000,4.650000,99.240000,130.250000,0.120000,21.520000
2005-02-16,102.550000,0.060000,105.870000,109.220000,15.770000,169.400000,246.540000,1.243000,3.160000,20.210000,4.660000,99.810000,130.550000,0.120000,21.630000
2005-02-17,102.240000,0.060000,106.000000,109.820000,15.780000,169.900000,247.060000,1.242000,3.160000,20.310000,4.660000,99.690000,130.590000,0.120000,21.900000
2005-02-18,102.610000,0.060000,105.540000,110.040000,15.760000,170.200000,246.320000,1.238000,3.160000,20.340000,4.660000,99.380000,130.410000,0.120000,21.890000
2005-02-19,102.190000,0.060000,105.800000,109.890000,15.710000,169.960000,246.470000,1.235000,3.150000,20.470000,4.660000,99.620000,130.050000,0.120000,21.910000
2005-02-22,102.640000,0.060000,105.760000,110.090000,15.720000,170.000000,246.950000,1.233000,3.170000,20.510000,4.660000,99.420000,130.090000,0.120000,21.970000
2005-02-23,103.190000,0.060000,106.080000,111.240000,15.720000,171.390000,247.920000,1.248000,3.170000,20.780000,4.680000,100.100000,130.080000,0.120000,22.310000
2005-02-24,102.690000,0.060000,105.860000,111.800000,15.720000,171.890000,248.180000,1.243000,3.170000,20.830000,4.680000,99.880000,130.100000,0.120000,22.470000
2005-02-25,102.650000,0.060000,104.560000,112.210000,15.720000,172.530000,248.400000,1.243000,3.170000,20.950000,4.690000,100.570000,130.140000,0.120000,22.430000
2005-02-26,101.950000,0.060000,104.820000,111.380000,15.730000,171.770000,248.660000,1.236000,3.170000,20.840000,4.690000,100.890000,130.150000,0.120000,22.400000
2005-03-01,103.130000,0.060000,105.620000,112.210000,15.730000,172.640000,250.530000,1.247000,3.170000,20.990000,4.700000,101.230000,130.180000,0.120000,22.600000
2005-03-02,102.680000,0.060000,105.600000,111.880000,15.730000,171.840000,250.060000,1.244000,3.170000,20.890000,4.700000,101.490000,130.210000,0.120000,22.300000
2005-03-03,101.580000,0.060000,104.930000,111.420000,15.760000,171.280000,249.400000,1.245000,3.170000,20.910000,4.710000,101.760000,130.410000,0.120000,22.150000
2005-03-04,101.920000,0.060000,105.050000,111.000000,15.760000,171.330000,248.960000,1.242000,3.170000,20.890000,4.700000,101.880000,130.420000,0.120000,22.080000
2005-03-05,102.070000,0.060000,104.730000,110.270000,15.740000,170.820000,248.320000,1.235000,3.170000,20.800000,4.690000,102.110000,130.290000,0.120000,21.840000
2005-03-06,102.860000,0.060000,105.510000,111.310000,15.710000,172.150000,249.800000,1.241000,3.190000,20.880000,4.690000,103.590000,130.010000,0.120000,22.260000
2005-03-10,103.490000,0.060000,107.710000,112.050000,15.690000,173.620000,250.670000,1.244000,3.190000,21.270000,4.720000,103.450000,129.880000,0.120000,22.670000
2005-03-11,103.210000,0.060000,108.190000,112.540000,15.690000,174.460000,250.310000,1.249000,3.190000,21.260000,4.730000,102.720000,129.890000,0.120000,22.570000
2005-03-12,102.560000,0.060000,107.880000,112.580000,15.700000,174.340000,249.240000,1.249000,3.190000,21.350000,4.730000,102.740000,129.960000,0.120000,22.350000
2005-03-15,102.520000,0.060000,107.460000,112.270000,15.700000,174.080000,249.200000,1.240000,3.190000,21.350000,4.730000,101.130000,129.900000,0.120000,22.100000
2005-03-16,102.390000,0.060000,107.540000,112.020000,15.700000,173.600000,248.520000,1.240000,3.190000,21.240000,4.730000,100.670000,129.970000,0.120000,21.560000
2005-03-17,103.140000,0.060000,108.380000,112.600000,15.750000,174.230000,250.470000,1.250000,3.200000,21.310000,4.740000,97.880000,130.380000,0.120000,21.290000
2005-03-18,103.360000,0.060000,108.310000,112.990000,15.750000,174.680000,250.880000,1.251000,3.200000,21.460000,4.750000,99.190000,130.340000,0.120000,21.390000
2005-03-19,103.310000,0.060000,108.130000,112.210000,15.760000,173.680000,249.780000,1.244000,3.200000,21.350000,4.740000,99.100000,130.420000,0.120000,21.500000
2005-03-20,103.530000,0.060000,108.480000,111.920000,15.740000,173.480000,250.380000,1.244000,3.170000,21.360000,4.740000,99.460000,130.290000,0.120000,21.580000
2005-03-24,101.500000,0.060000,107.860000,109.710000,15.760000,170.500000,245.710000,1.237000,3.180000,20.880000,4.720000,95.460000,130.440000,0.120000,21.060000
2005-03-25,101.060000,0.060000,107.790000,109.560000,15.790000,170.130000,244.560000,1.230000,3.180000,20.760000,4.720000,96.740000,130.690000,0.120000,21.200000
2005-03-26,101.050000,0.060000,107.690000,109.120000,15.800000,169.540000,244.760000,1.230000,3.190000,20.670000,4.720000,96.870000,130.770000,0.120000,21.030000
2005-03-29,101.350000,0.060000,107.990000,109.500000,15.910000,170.040000,245.270000,1.232000,3.190000,20.750000,4.730000,96.760000,131.690000,0.120000,21.110000
2005-03-30,102.310000,0.060000,109.310000,110.410000,16.000000,171.260000,248.060000,1.236000,3.210000,20.820000,4.760000,95.180000,132.400000,0.120000,20.880000
2005-03-31,102.360000,0.060000,109.730000,110.890000,16.020000,171.970000,248.980000,1.235000,3.210000,21.030000,4.770000,96.530000,132.590000,0.120000,21.130000
2005-04-01,102.510000,0.060000,109.240000,110.750000,16.020000,171.680000,249.260000,1.240000,3.210000,20.920000,4.760000,98.260000,132.550000,0.120000,21.240000
2005-04-02,102.230000,0.060000,109.030000,110.750000,16.010000,171.790000,250.110000,1.235000,3.210000,20.990000,4.750000,98.340000,132.510000,0.120000,21.450000
2005-04-05,101.610000,0.060000,108.500000,109.690000,15.970000,170.330000,247.680000,1.225000,3.200000,20.780000,4.740000,96.670000,132.150000,0.120000,21.310000
2005-04-06,100.130000,0.060000,107.450000,108.280000,15.860000,168.240000,245.990000,1.208000,3.180000,20.620000,4.700000,95.780000,131.260000,0.120000,20.960000
2005-04-07,100.580000,0.060000,107.850000,109.130000,15.860000,169.190000,247.020000,1.214000,3.180000,20.740000,4.710000,97.370000,131.260000,0.120000,21.630000
2005-04-08,100.980000,0.060000,107.720000,109.520000,15.870000,169.690000,246.940000,1.214000,3.180000,20.800000,4.720000,98.010000,131.330000,0.120000,21.610000
2005-04-09,100.530000,0.060000,107.180000,108.540000,15.850000,168.190000,245.070000,1.207000,3.180000,20.580000,4.710000,97.180000,131.150000,0.120000,21.290000
2005-04-12,101.220000,0.060000,106.820000,109.520000,15.800000,169.490000,247.230000,1.212000,3.170000,20.750000,4.710000,97.400000,130.810000,0.120000,21.530000
2005-04-13,101.240000,0.060000,106.000000,109.580000,15.790000,169.660000,247.070000,1.213000,3.160000,20.760000,4.710000,97.250000,130.650000,0.120000,21.300000
2005-04-14,101.660000,0.060000,105.870000,109.120000,15.780000,168.940000,247.200000,1.217000,3.160000,20.640000,4.700000,97.380000,130.600000,0.120000,21.330000
2005-04-15,101.120000,0.060000,105.310000,108.200000,15.760000,167.950000,246.160000,1.210000,3.160000,20.410000,4.690000,96.410000,130.450000,0.120000,21.180000
2005-04-16,100.110000,0.060000,104.940000,107.960000,15.760000,167.600000,245.680000,1.207000,3.160000,20.360000,4.680000,95.010000,130.450000,0.120000,20.740000
2005-04-19,100.220000,0.060000,104.890000,109.540000,15.780000,169.480000,248.110000,1.216000,3.160000,20.640000,4.700000,94.850000,130.610000,0.120000,20.840000
2005-04-20,100.760000,0.060000,105.210000,110.420000,15.870000,170.620000,250.350000,1.223000,3.180000,20.800000,4.730000,95.530000,131.350000,0.120000,21.120000
2005-04-21,101.430000,0.060000,105.920000,110.840000,15.860000,171.150000,251.220000,1.227000,3.180000,20.890000,4.730000,96.470000,131.290000,0.120000,21.350000
2005-04-22,101.750000,0.060000,106.030000,111.440000,15.860000,171.870000,251.010000,1.227000,3.180000,21.090000,4.740000,96.730000,131.260000,0.120000,21.620000
2005-04-23,102.380000,0.060000,106.230000,111.180000,15.880000,171.670000,251.050000,1.236000,3.180000,21.050000,4.740000,96.970000,131.440000,0.120000,21.750000
2005-04-26,103.210000,0.060000,106.850000,111.260000,15.990000,171.610000,252.620000,1.249000,3.200000,21.030000,4.770000,97.320000,132.350000,0.120000,21.860000
2005-04-27,103.050000,0.060000,106.610000,111.180000,15.980000,171.580000,252.100000,1.249000,3.200000,21.090000,4.760000,97.300000,132.230000,0.120000,21.750000
2005-04-28,101.840000,0.060000,105.180000,109.890000,15.860000,169.590000,249.510000,1.236000,3.180000,20.870000,4.720000,96.050000,131.300000,0.120000,21.510000
2005-04-29,102.490000,0.060000,105.330000,110.550000,15.920000,170.290000,250.890000,1.245000,3.190000,20.890000,4.740000,95.970000,131.770000,0.120000,21.680000
2005-04-30,102.930000,0.060000,105.370000,110.950000,15.900000,170.550000,251.590000,1.251000,3.190000,20.920000,4.740000,94.890000,131.610000,0.120000,21.740000
2005-05-04,102.140000,0.060000,104.740000,109.690000,15.900000,169.170000,249.090000,1.252000,3.200000,20.780000,4.730000,95.900000,131.570000,0.120000,21.580000
2005-05-05,102.080000,0.060000,105.090000,110.240000,15.870000,169.990000,249.420000,1.255000,3.190000,20.930000,4.730000,97.190000,131.310000,0.120000,21.730000
2005-05-06,102.570000,0.060000,105.340000,110.170000,15.850000,170.230000,249.660000,1.257000,3.190000,20.930000,4.720000,97.770000,131.160000,0.120000,22.040000
2005-05-07,101.730000,0.060000,104.900000,109.400000,15.790000,169.230000,247.880000,1.248000,3.170000,20.870000,4.700000,96.860000,130.670000,0.120000,21.930000
2005-05-11,101.100000,0.060000,105.510000,108.530000,15.780000,167.820000,245.550000,1.235000,3.190000,20.730000,4.700000,95.970000,130.620000,0.120000,21.140000
2005-05-12,101.650000,0.060000,105.230000,108.930000,15.780000,168.340000,246.780000,1.243000,3.190000,20.840000,4.700000,95.500000,130.640000,0.120000,21.180000
2005-05-13,101.010000,0.060000,105.080000,108.430000,15.840000,167.410000,244.560000,1.236000,3.200000,20.700000,4.700000,96.740000,131.130000,0.120000,21.130000
2005-05-14,100.830000,0.060000,105.390000,108.200000,15.940000,166.960000,245.100000,1.233000,3.220000,20.630000,4.720000,96.480000,131.890000,0.120000,20.870000
2005-05-17,99.680000,0.060000,103.840000,107.580000,15.900000,166.130000,242.280000,1.223000,3.210000,20.530000,4.700000,95.420000,131.630000,0.120000,20.790000
2005-05-18,99.480000,0.060000,103.460000,107.550000,15.860000,166.100000,241.560000,1.226000,3.200000,20.540000,4.690000,95.240000,131.240000,0.120000,20.580000
2005-05-19,98.400000,0.060000,103.150000,106.620000,15.740000,164.360000,238.660000,1.213000,3.180000,20.310000,4.650000,94.610000,130.280000,0.120000,20.280000
2005-05-20,99.120000,0.060000,103.600000,107.110000,15.770000,165.170000,240.360000,1.219000,3.190000,20.350000,4.670000,95.660000,130.530000,0.120000,20.550000
2005-05-21,99.490000,0.060000,104.110000,107.000000,15.810000,165.370000,240.530000,1.218000,3.190000,20.360000,4.680000,96.220000,130.860000,0.120000,20.540000
2005-05-24,99.690000,0.060000,104.370000,106.780000,15.910000,165.210000,240.620000,1.220000,3.210000,20.340000,4.690000,94.880000,131.690000,0.120000,20.200000
2005-05-25,100.150000,0.060000,104.580000,107.130000,15.910000,165.650000,241.060000,1.225000,3.210000,20.450000,4.700000,95.390000,131.690000,0.120000,20.300000
2005-05-26,100.220000,0.060000,104.670000,107.320000,15.930000,165.800000,240.850000,1.227000,3.220000,20.540000,4.700000,95.270000,131.850000,0.120000,20.170000
2005-05-27,100.850000,0.060000,104.570000,107.550000,15.990000,166.190000,241.620000,1.225000,3.230000,20.730000,4.710000,95.880000,132.310000,0.120000,20.370000
2005-05-28,100.660000,0.060000,104.500000,107.240000,15.980000,165.800000,241.220000,1.226000,3.230000,20.760000,4.710000,96.300000,132.270000,0.120000,19.960000
2005-05-31,100.970000,0.060000,105.450000,107.360000,16.010000,165.900000,241.780000,1.228000,3.230000,20.830000,4.720000,96.780000,132.490000,0.120000,20.020000
2005-06-01,100.330000,0.060000,105.200000,106.340000,16.000000,164.020000,240.920000,1.227000,3.230000,20.620000,4.700000,97.580000,132.410000,0.120000,19.780000
2005-06-02,98.840000,0.060000,104.650000,105.240000,15.880000,161.390000,238.800000,1.210000,3.210000,20.370000,4.630000,96.400000,131.390000,0.120000,19.320000
2005-06-03,99.150000,0.060000,105.290000,105.560000,15.910000,161.830000,239.600000,1.217000,3.220000,20.460000,4.650000,97.570000,131.720000,0.120000,19.190000
2005-06-04,100.280000,0.060000,106.310000,106.120000,16.020000,162.830000,241.020000,1.229000,3.240000,20.590000,4.680000,97.450000,132.630000,0.120000,19.520000
2005-06-07,100.700000,0.060000,105.990000,106.060000,15.970000,162.410000,240.700000,1.235000,3.230000,20.600000,4.650000,96.860000,132.210000,0.120000,19.600000
2005-06-08,101.660000,0.060000,106.390000,106.400000,15.980000,162.810000,242.280000,1.241000,3.230000,20.690000,4.660000,97.560000,132.290000,0.120000,19.920000
2005-06-09,101.880000,0.060000,106.280000,106.500000,16.020000,163.230000,243.410000,1.241000,3.230000,20.650000,4.670000,97.140000,132.590000,0.120000,19.900000
2005-06-10,101.760000,0.060000,105.720000,105.830000,16.020000,162.150000,241.900000,1.237000,3.240000,20.480000,4.660000,97.660000,132.620000,0.120000,19.470000
2005-06-11,102.240000,0.060000,106.060000,106.250000,16.100000,162.900000,243.050000,1.241000,3.250000,20.790000,4.680000,98.200000,133.260000,0.120000,19.900000
2005-06-14,102.050000,0.060000,106.560000,105.050000,16.170000,161.450000,241.870000,1.231000,3.260000,20.610000,4.700000,97.280000,133.860000,0.120000,19.810000
2005-06-15,102.550000,0.060000,106.810000,105.580000,16.190000,162.490000,242.420000,1.226000,3.260000,20.660000,4.690000,97.880000,134.000000,0.120000,19.630000
2005-06-16,102.350000,0.060000,107.120000,104.870000,16.180000,161.330000,242.090000,1.226000,3.260000,20.530000,4.680000,97.210000,133.950000,0.120000,19.480000
2005-06-17,102.350000,0.060000,107.710000,104.910000,16.110000,161.320000,242.550000,1.220000,3.250000,20.490000,4.660000,97.850000,133.370000,0.120000,19.690000
2005-06-18,103.650000,0.060000,108.280000,105.620000,16.200000,162.720000,244.730000,1.230000,3.270000,20.690000,4.700000,98.750000,134.100000,0.120000,20.140000
2005-06-21,104.500000,0.060000,109.130000,106.340000,16.240000,164.180000,245.340000,1.235000,3.270000,20.880000,4.720000,99.250000,134.390000,0.120000,20.090000
2005-06-22,104.460000,0.060000,108.740000,105.800000,16.310000,163.150000,245.390000,1.235000,3.290000,20.810000,4.720000,98.900000,135.000000,0.120000,19.910000
2005-06-23,105.490000,0.060000,110.060000,107.380000,16.390000,165.380000,247.320000,1.250000,3.310000,21.050000,4.750000,100.360000,135.680000,0.130000,20.170000
2005-06-24,105.220000,0.060000,109.950000,106.730000,16.430000,164.420000,247.620000,1.251000,3.310000,20.760000,4.750000,100.290000,136.000000,0.120000,20.120000
2005-06-25,104.770000,0.060000,110.060000,106.080000,16.370000,163.370000,246.230000,1.241000,3.300000,20.530000,4.730000,100.220000,135.500000,0.120000,20.100000
2005-06-28,103.880000,0.060000,109.600000,106.580000,16.320000,164.260000,246.900000,1.236000,3.300000,20.700000,4.730000,100.130000,135.080000,0.120000,20.300000
2005-06-29,103.780000,0.060000,109.550000,106.020000,16.340000,163.720000,246.060000,1.231000,3.300000,20.590000,4.730000,100.420000,135.270000,0.120000,20.380000
2005-06-30,103.030000,0.060000,109.700000,105.510000,16.340000,163.000000,245.470000,1.226000,3.300000,20.610000,4.720000,100.420000,135.260000,0.120000,20.050000
2005-07-01,102.860000,0.060000,109.690000,105.180000,16.310000,162.970000,242.940000,1.221000,3.300000,20.620000,4.710000,101.040000,134.990000,0.120000,20.270000
2005-07-02,102.520000,0.060000,109.900000,105.020000,16.340000,163.040000,240.330000,1.218000,3.300000,20.720000,4.720000,101.120000,135.200000,0.120000,20.250000
2005-07-05,101.710000,0.060000,108.940000,104.390000,16.370000,161.610000,238.720000,1.215000,3.310000,20.510000,4.710000,101.160000,135.500000,0.120000,19.880000
2005-07-06,101.210000,0.060000,109.540000,104.340000,16.410000,161.860000,238.870000,1.215000,3.320000,20.510000,4.710000,101.120000,135.800000,0.120000,19.860000
2005-07-07,100.860000,0.060000,109.370000,104.250000,16.410000,161.960000,238.590000,1.216000,3.320000,20.440000,4.710000,100.700000,135.850000,0.120000,19.950000
2005-07-08,100.870000,0.060000,109.840000,104.480000,16.370000,162.000000,237.260000,1.210000,3.310000,20.500000,4.700000,100.000000,135.500000,0.120000,19.920000
2005-07-09,99.990000,0.060000,110.120000,103.720000,16.350000,161.040000,235.030000,1.205000,3.300000,20.460000,4.690000,100.140000,135.290000,0.120000,19.580000
2005-07-12,100.730000,0.060000,111.510000,104.620000,16.360000,162.680000,236.170000,1.210000,3.310000,20.580000,4.720000,100.830000,135.410000,0.120000,19.860000
2005-07-13,102.210000,0.060000,112.020000,106.380000,16.410000,165.460000,240.000000,1.224000,3.320000,20.950000,4.750000,101.580000,135.810000,0.120000,20.420000
2005-07-14,102.160000,0.060000,112.750000,106.250000,16.410000,165.590000,239.710000,1.221000,3.320000,20.990000,4.750000,101.950000,135.850000,0.120000,20.820000
2005-07-15,102.130000,0.060000,112.680000,105.310000,16.400000,163.960000,239.020000,1.213000,3.310000,20.730000,4.740000,101.530000,135.740000,0.120000,20.320000
2005-07-16,102.030000,0.060000,111.970000,105.360000,16.390000,164.290000,238.910000,1.213000,3.310000,20.630000,4.740000,102.410000,135.690000,0.120000,20.580000
2005-07-19,101.730000,0.060000,111.220000,105.090000,16.410000,163.900000,237.280000,1.211000,3.320000,20.630000,4.740000,101.990000,135.800000,0.120000,20.510000
2005-07-20,102.100000,0.060000,111.540000,104.440000,16.450000,163.240000,236.850000,1.208000,3.320000,20.350000,4.740000,102.190000,136.120000,0.120000,20.330000
2005-07-21,102.340000,0.060000,111.850000,105.010000,16.440000,164.170000,235.770000,1.204000,3.320000,20.580000,4.750000,102.090000,136.040000,0.120000,20.420000
2005-07-22,103.290000,0.060000,111.500000,105.640000,16.400000,165.070000,237.200000,1.207000,3.310000,20.700000,4.750000,102.220000,135.700000,0.120000,20.730000
2005-07-23,104.170000,0.060000,111.740000,105.780000,16.730000,165.250000,238.010000,1.224000,3.310000,20.750000,4.750000,102.660000,135.720000,0.120000,20.670000
2005-07-26,103.290000,0.060000,111.520000,104.800000,16.730000,163.710000,235.860000,1.215000,3.310000,20.660000,4.730000,101.430000,135.710000,0.120000,20.390000
2005-07-27,103.080000,0.060000,111.230000,104.520000,16.740000,163.090000,235.870000,1.211000,3.310000,20.660000,4.730000,101.090000,135.760000,0.120000,20.340000
2005-07-28,102.250000,0.060000,110.090000,104.260000,16.720000,162.800000,235.740000,1.205000,3.310000,20.590000,4.720000,101.150000,135.640000,0.120000,20.350000
2005-07-29,102.500000,0.060000,109.950000,104.670000,16.740000,163.690000,236.680000,1.204000,3.310000,20.690000,4.730000,101.540000,135.710000,0.120000,20.440000
2005-07-30,103.200000,0.060000,110.520000,105.300000,16.760000,164.220000,238.130000,1.210000,3.320000,20.810000,4.740000,102.480000,135.840000,0.120000,20.570000
2005-08-02,103.480000,0.060000,111.670000,106.400000,16.760000,166.030000,240.040000,1.215000,3.320000,21.160000,4.760000,102.850000,135.870000,0.120000,20.790000
2005-08-03,103.960000,0.060000,112.010000,106.750000,16.770000,166.140000,240.880000,1.221000,3.320000,21.190000,4.760000,102.560000,135.890000,0.120000,20.950000
2005-08-04,103.980000,0.060000,111.990000,106.850000,16.760000,166.280000,240.960000,1.218000,3.320000,21.180000,4.750000,103.170000,135.820000,0.120000,20.920000
2005-08-05,104.400000,0.060000,111.520000,107.130000,16.710000,166.750000,240.340000,1.217000,3.310000,21.230000,4.760000,103.320000,135.450000,0.120000,21.080000
2005-08-06,104.420000,0.060000,111.660000,107.670000,16.730000,167.800000,240.960000,1.215000,3.310000,21.340000,4.780000,103.240000,135.560000,0.120000,21.090000
2005-08-09,104.110000,0.060000,111.790000,107.700000,16.750000,167.990000,242.590000,1.212000,3.320000,21.190000,4.780000,103.180000,135.830000,0.120000,21.080000
2005-08-10,103.370000,0.060000,111.710000,107.770000,16.720000,167.750000,241.880000,1.210000,3.310000,21.230000,4.780000,102.390000,135.570000,0.120000,21.080000
2005-08-11,103.610000,0.060000,111.450000,107.930000,16.730000,167.930000,242.760000,1.222000,3.310000,21.220000,4.780000,102.790000,135.580000,0.120000,21.280000
2005-08-12,104.170000,0.060000,111.950000,108.060000,16.710000,167.940000,244.070000,1.228000,3.310000,21.270000,4.770000,102.300000,135.340000,0.120000,21.270000
2005-08-13,104.680000,0.060000,112.800000,108.500000,16.700000,168.560000,245.600000,1.236000,3.300000,21.380000,4.780000,100.840000,135.230000,0.120000,21.380000
2005-08-16,104.300000,0.060000,112.870000,107.880000,16.680000,167.220000,244.590000,1.233000,3.300000,21.010000,4.760000,99.670000,135.050000,0.120000,21.070000
2005-08-17,103.980000,0.060000,112.610000,107.680000,16.720000,167.040000,245.240000,1.240000,3.310000,20.980000,4.760000,100.600000,135.410000,0.120000,21.080000
2005-08-18,103.440000,0.060000,112.730000,107.440000,16.730000,166.490000,244.660000,1.233000,3.310000,21.030000,4.760000,99.110000,135.480000,0.120000,20.970000
2005-08-19,102.990000,0.060000,111.910000,107.630000,16.750000,166.400000,245.130000,1.231000,3.310000,20.970000,4.760000,99.380000,135.650000,0.120000,20.970000
2005-08-20,101.690000,0.060000,110.960000,106.280000,16.710000,164.470000,242.560000,1.224000,3.310000,20.620000,4.730000,98.520000,135.370000,0.120000,20.710000
2005-08-23,102.210000,0.060000,111.890000,106.310000,16.710000,164.990000,243.370000,1.235000,3.310000,20.680000,4.740000,99.170000,135.470000,0.120000,20.830000
2005-08-24,102.440000,0.060000,112.870000,106.800000,16.730000,165.910000,243.900000,1.233000,3.310000,20.700000,4.750000,100.010000,135.570000,0.120000,20.950000
2005-08-25,102.000000,0.060000,112.960000,106.180000,16.730000,165.090000,242.870000,1.226000,3.310000,20.750000,4.740000,98.760000,135.500000,0.120000,20.940000
2005-08-26,102.840000,0.060000,113.890000,107.570000,16.710000,166.550000,244.130000,1.231000,3.300000,20.990000,4.760000,98.430000,135.340000,0.120000,20.980000
2005-08-27,102.710000,0.060000,113.410000,107.770000,16.720000,166.650000,244.440000,1.235000,3.310000,21.000000,4.760000,99.580000,135.380000,0.120000,21.010000
2005-08-28,102.300000,0.060000,112.990000,107.410000,16.700000,166.050000,243.420000,1.228000,3.300000,20.920000,4.760000,99.740000,135.250000,0.120000,20.910000
2005-09-01,101.230000,0.060000,113.600000,106.600000,16.710000,165.250000,241.530000,1.215000,3.300000,20.980000,4.740000,100.130000,135.320000,0.120000,20.880000
2005-09-02,102.380000,0.060000,113.920000,108.250000,16.720000,167.460000,244.690000,1.223000,3.300000,21.330000,4.760000,101.230000,135.350000,0.120000,21.310000
2005-09-03,103.360000,0.060000,114.190000,110.120000,16.680000,169.820000,248.420000,1.236000,3.300000,21.850000,4.780000,101.090000,135.060000,0.120000,21.660000
2005-09-06,103.780000,0.060000,113.990000,109.970000,16.710000,169.550000,249.530000,1.240000,3.300000,21.680000,4.800000,101.210000,135.010000,0.120000,21.770000
